0.0000000000 	 1.0000000000 	 0.0000000000 	 0.0002656364 	 0.0000000000 
0.5000000000 	 0.8577595786 	 0.9799486975 	 0.0002655656 	 -0.0000000000 
1.0000000000 	 0.8472916002 	 0.9823015667 	 0.0002655603 	 -0.0000000000 
1.5000000000 	 0.8303760349 	 0.9840877695 	 0.0002655519 	 -0.0000000001 
2.0000000000 	 0.8071150486 	 0.9860074854 	 0.0002655403 	 -0.0000000002 
2.5000000000 	 0.7777005075 	 0.9885829838 	 0.0002655257 	 -0.0000000003 
3.0000000000 	 0.7424083213 	 0.9921620473 	 0.0002655081 	 -0.0000000006 
3.5000000000 	 0.7015914359 	 0.9969298358 	 0.0002654877 	 -0.0000000008 
4.0000000000 	 0.6556718272 	 1.0029271064 	 0.0002654649 	 -0.0000000012 
4.5000000000 	 0.6051318150 	 1.0100727676 	 0.0002654397 	 -0.0000000016 
5.0000000000 	 0.5505049835 	 1.0181888941 	 0.0002654125 	 -0.0000000020 
5.5000000000 	 0.4923669545 	 1.0270265395 	 0.0002653835 	 -0.0000000025 
6.0000000000 	 0.4313262222 	 1.0362909345 	 0.0002653531 	 -0.0000000031 
6.5000000000 	 0.3680152178 	 1.0456649328 	 0.0002653215 	 -0.0000000036 
7.0000000000 	 0.3030817328 	 1.0548298489 	 0.0002652892 	 -0.0000000042 
7.5000000000 	 0.2371807985 	 1.0634831093 	 0.0002652563 	 -0.0000000047 
8.0000000000 	 0.1709670845 	 1.0713523887 	 0.0002652233 	 -0.0000000052 
8.5000000000 	 0.1050878546 	 1.0782061352 	 0.0002651905 	 -0.0000000057 
9.0000000000 	 0.0401764931 	 1.0838605786 	 0.0002651582 	 -0.0000000061 
9.5000000000 	 -0.0231533977 	 1.0881834700 	 0.0002651266 	 -0.0000000065 
10.0000000000 	 -0.0843133476 	 1.0910949184 	 0.0002650961 	 -0.0000000069 
10.5000000000 	 -0.1427448374 	 1.0925657636 	 0.0002650670 	 -0.0000000071 
11.0000000000 	 -0.1979236161 	 1.0926139694 	 0.0002650395 	 -0.0000000073 
11.5000000000 	 -0.2493635448 	 1.0912995277 	 0.0002650139 	 -0.0000000074 
