-1.5000000000 	 0.4445365479 	 1.0081509137 	0.6486878846 	 1.0312198084 
-1.4998800000 	 0.4493191911 	 1.0173796975 	0.3578588418 	 1.0851138722 
-1.4997600000 	 0.4587795712 	 1.0133424769 	0.3909368115 	 1.3791474440 
-1.4996400000 	 0.4553364005 	 1.0036991468 	0.6864933489 	 1.3670558603 
-1.4995200000 	 0.4453865731 	 1.0065320190 	0.6952442595 	 1.0714593500 
-1.4994000000 	 0.4474228102 	 1.0167397058 	0.4008821919 	 1.0419078625 
-1.4992800000 	 0.4576652423 	 1.0155117798 	0.3504673204 	 1.3335605217 
-1.4991600000 	 0.4570800633 	 1.0052872061 	0.6377399099 	 1.4045903954 
-1.4990400000 	 0.4467526723 	 1.0052276912 	0.7288239178 	 1.1231402047 
-1.4989200000 	 0.4458765268 	 1.0156072727 	0.4544003756 	 1.0124569069 
-1.4988000000 	 0.4560841487 	 1.0172970812 	0.3244618464 	 1.2784778933 
-1.4986800000 	 0.4584073019 	 1.0073138816 	0.5805371358 	 1.4270242466 
-1.4985600000 	 0.4485265925 	 1.0043700089 	0.7467413221 	 1.1821813757 
-1.4984400000 	 0.4448044407 	 1.0140997493 	0.5141522597 	 0.9991512064 
-1.4983200000 	 0.4541621516 	 1.0185828841 	0.3150032224 	 1.2183194893 
-1.4982000000 	 0.4592118032 	 1.0096454316 	0.5194416142 	 1.4325924404 
-1.4980800000 	 0.4505673794 	 1.0040555656 	0.7475582557 	 1.2439124454 
-1.4979600000 	 0.4442929380 	 1.0123645982 	0.5753769975 	 1.0030949602 
-1.4978400000 	 0.4520524838 	 1.0192934470 	0.3228560427 	 1.1579127276 
-1.4977200000 	 0.4594288540 	 1.0121236190 	0.4593231393 	 1.4208738721 
-1.4976000000 	 0.4527125841 	 1.0043377163 	0.7311992673 	 1.3034456537 
-1.4974800000 	 0.4443837424 	 1.0105676643 	0.6331933662 	 1.0240175335 
-1.4973600000 	 0.4499235525 	 1.0193988896 	0.3474048875 	 1.1021078161 
-1.4972400000 	 0.4590405684 	 1.0145783193 	0.4049765765 	 1.3928257134 
-1.4971200000 	 0.4547912157 	 1.0052222597 	0.6989585310 	 1.3560655288 
-1.4970000000 	 0.4450705311 	 1.0088799478 	0.6829889429 	 1.0602941884 
-1.4968800000 	 0.4479455081 	 1.0189176295 	0.3867025505 	 1.0553909869 
-1.4967600000 	 0.4580773700 	 1.0168410876 	0.3607394530 	 1.3507079262 
-1.4966400000 	 0.4566373813 	 1.0066669165 	0.6533974808 	 1.3976050220 
-1.4965200000 	 0.4462993782 	 1.0074639567 	0.7207880785 	 1.1090748167 
-1.4964000000 	 0.4462766576 	 1.0179149714 	0.4376244968 	 1.0215265249 
-1.4962800000 	 0.4566156183 	 1.0187586116 	0.3301457822 	 1.2979038452 
-1.4961600000 	 0.4581035337 	 1.0085846495 	0.5981413250 	 1.4247781441 
-1.4960400000 	 0.4479730005 	 1.0064607285 	0.7435693200 	 1.1665104748 
-1.4959200000 	 0.4450508159 	 1.0164979594 	0.4961173092 	 1.0032561554 
-1.4958000000 	 0.4547715808 	 1.0202049747 	0.3156437685 	 1.2386510693 
-1.4956800000 	 0.4590722869 	 1.0108505511 	0.5375906223 	 1.4354425350 
-1.4955600000 	 0.4499584733 	 1.0059785293 	0.7495069402 	 1.2280596869 
-1.4954400000 	 0.4443665829 	 1.0148068714 	0.5575213454 	 1.0020797718 
-1.4953200000 	 0.4526921880 	 1.0210917414 	0.3183999011 	 1.1777040617 
-1.4952000000 	 0.4594658181 	 1.0133117729 	0.4765708324 	 1.4287710092 
-1.4950800000 	 0.4520977971 	 1.0060841741 	0.7381172573 	 1.2888501804 
-1.4949600000 	 0.4442794272 	 1.0130040657 	0.6169419431 	 1.0181350720 
-1.4948400000 	 0.4505433425 	 1.0213750700 	0.3382051503 	 1.1199553334 
-1.4947200000 	 0.4592521349 	 1.0157996985 	0.4199477816 	 1.4053183276 
-1.4946000000 	 0.4542204849 	 1.0067976402 	0.7102980334 	 1.3440672150 
-1.4944800000 	 0.4447972048 	 1.0112610436 	0.6696395955 	 1.0501857415 
-1.4943600000 	 0.4484966969 	 1.0210592692 	0.3734907932 	 1.0700453816 
-1.4942400000 	 0.4584476903 	 1.0181433869 	0.3722396712 	 1.3669778080 
-1.4941200000 	 0.4561571640 	 1.0080904114 	0.6682577355 	 1.3893375611 
-1.4940000000 	 0.4458794752 	 1.0097447611 	0.7114079947 	 1.0957191915 
-1.4938800000 	 0.4467159523 	 1.0201965061 	0.4214526720 	 1.0319924770 
-1.4937600000 	 0.4571161214 	 1.0201832143 	0.3372565589 	 1.3168311614 
-1.4936400000 	 0.4577530913 	 1.0098876954 	0.6153402187 	 1.4210785091 
-1.4935200000 	 0.4474406619 	 1.0086043005 	0.7389097777 	 1.1511461470 
-1.4934000000 	 0.4453437787 	 1.0188827137 	0.4782740498 	 1.0088718628 
